站号,站名,省名,纬度,经度,海拔高度,降水量,降水距平,同期对比,历史值,同期值
56881,石林,云南,24.75,103.2667,1695.80,0,0,0,0,0
56882,呈贡,云南,24.8833,102.80,1906.60,0,0,0,0,0
56883,师宗,云南,24.8167,103.9833,1900.90,0,0,0,0,0
56885,弥勒,云南,24.40,103.45,1415.50,0,0,0,0,0
56886,泸西,云南,24.5333,103.7667,1704.30,0,0,0,0,0
56889,丘北,云南,24.05,104.1667,1518.70,0,0,0,0,0
56891,罗平,云南,24.9833,104.3167,1482.70,0,0,0,0,0
56898,峨山,云南,24.1833,102.40,1600,0,0,0,0,0
56944,沧源,云南,23.15,99.2667,1278.30,0,0,0,0,0
56946,耿马,云南,23.55,99.40,1104.90,0,0,0,0,0
56948,西盟,云南,22.6333,99.60,1155,0,0,0,0,0
56949,孟连,云南,22.3167,99.60,945,0,0,0,0,0
56950,双江,云南,23.4667,99.80,1044.10,0,0,0,0,0
56951,临沧,云南,23.8833,100.0833,1502.40,0,0,0,0,0
56952,景谷,云南,23.50,100.70,913.20,0,0,0,0,0
56954,澜沧,云南,22.5667,99.9333,1054.80,0,0,0,0,0
56958,勐海,云南,21.9167,100.4167,1176.30,0,0,0,0,0
56959,景洪,云南,22,100.7833,582,0,0,0,0,0
56961,宁洱,云南,23.0333,101.05,1336.90,0,0,0,0,0
56962,墨江,云南,23.4167,101.6667,1314.60,0,0,0,0,0
56964,思茅,云南,22.7833,100.9667,1302.10,0,0,0,0,0
56966,元江,云南,23.60,101.9833,400.90,0,0,0,0,0
56969,勐腊,云南,21.4667,101.5833,633.40,0,0,0,0,0
56970,石屏,云南,23.70,102.4833,1419.30,0,0,0,0,0
56973,建水,云南,23.6167,102.8333,1309.30,0,0,0,0,0
56975,红河,云南,23.3667,102.4333,974.50,0,0,0,0,0
56976,元阳,云南,23.2333,102.8333,232,0,0,0,0,0
56977,江城,云南,22.5833,101.85,1120.50,0,0,0,0,0
56978,绿春,云南,23,102.4167,1642.80,0,0,0,0,0
56982,开远,云南,23.70,103.2833,1117,0,0,0,0,0
56984,个旧,云南,23.3833,103.15,1720.50,0,0,0,0,0
56985,蒙自,云南,23.3833,103.3833,1300.70,0,0,0,0,0
56986,屏边,云南,22.9833,103.6833,1414.10,0,0,-2,0,2
56987,金平,云南,22.7833,103.2333,1260,0,-1,-4,1,4
56989,河口,云南,22.50,103.95,137.80,0,0,0,0,0
56991,砚山,云南,23.6167,104.3333,1561.10,0,0,0,0,0
56992,西畴,云南,23.45,104.70,1507.50,0,0,0,0,0
56994,文山,云南,23.3333,104.2833,1293.50,0,0,0,0,0
56995,马关,云南,23.0333,104.4167,1332.90,0,0,0,0,0
56996,麻栗坡,云南,23.1333,104.70,1093.40,0,0,0,0,0
57001,甘谷,甘肃,34.75,105.3333,1271.90,0,0,0,0,0
57002,秦安,甘肃,34.85,105.65,1216.10,0,0,0,0,0
57003,陇县,陕西,34.90,106.8333,924.20,0,0,0,0,0
57004,武山,甘肃,34.7333,104.8833,1495.40,0,0,0,0,0
57006,天水,甘肃,34.5833,105.75,1141.60,0,0,0,0,0
57007,礼县,甘肃,34.1833,105.1833,1404.60,0,0,0,0,0
57008,西和,甘肃,34.0333,105.30,1579,0,0,0,0,0
57011,清水,甘肃,34.75,106.15,1378.20,0,0,0,0,0
57012,张家川,甘肃,34.9833,106.20,1664.50,0,0,0,0,0
57014,麦积,甘肃,34.5667,105.8667,1085.20,0,0,0,0,0
57016,宝鸡,陕西,34.35,107.1333,612.40,0,0,0,0,0
57020,宝鸡县,陕西,34.3667,107.40,563,0,0,0,0,0
57021,千阳,陕西,34.65,107.1333,751.60,0,0,0,0,0
57022,麟游,陕西,34.6833,107.7833,1026.30,0,0,0,0,0
57023,彬县,陕西,35.0333,108.10,840.70,0,0,0,0,0
57024,岐山,陕西,34.45,107.65,669.60,0,0,0,0,0
57025,凤翔,陕西,34.5167,107.3833,781.10,0,0,0,0,0
57026,扶风,陕西,34.3667,107.8833,585.90,0,0,0,0,0
57027,眉县,陕西,34.2667,107.7333,517.60,0,0,0,0,0
57028,太白,陕西,34.0333,107.3167,1543.60,0,0,0,0,0
57029,礼泉,陕西,34.50,108.4833,543.20,0,0,0,0,0
57030,永寿,陕西,34.70,108.15,994.60,0,0,0,0,0
57031,淳化,陕西,34.8167,108.55,1012.70,0,0,0,0,0
57032,周至,陕西,34.1333,108.20,436,0,0,0,0,0
57033,泾阳,陕西,34.55,108.8167,428.10,0,0,0,0,0
57034,武功,陕西,34.25,108.2167,447.80,0,0,0,0,0
57035,乾县,陕西,34.55,108.2333,636.80,0,0,0,0,0
57037,耀县,陕西,34.9333,108.9833,710,0,0,0,0,0
57038,兴平,陕西,34.2833,108.45,410.90,0,0,0,0,0
57039,长安,陕西,34.0833,108.8833,445,0,0,0,0,0
57040,高陵,陕西,34.5167,109.0833,377.60,0,0,0,0,0
57041,三原,陕西,34.6333,108.9167,424,0,32766,0,32766,0
57042,富平,陕西,34.7833,109.1833,470.90,0,0,0,0,0
57043,大荔,陕西,34.80,109.9667,351.40,0,0,0,0,0
57044,临潼,陕西,34.40,109.2333,424.50,0,0,0,0,0
57045,渭南,陕西,34.5167,109.4833,349.80,0,0,0,0,0
57046,华山,陕西,34.4833,110.0833,2064.90,0,0,0,0,0
57047,蓝田,陕西,34.1667,109.3167,540.20,0,0,0,0,0
57048,秦都,陕西,34.40,108.7167,472.80,0,0,0,0,0
57049,华县,陕西,34.5167,109.7333,341.50,0,0,0,0,0
57051,三门峡,河南,34.80,111.20,409.90,0,0,0,0,0
57052,永济,山西,34.8833,110.45,354.10,0,0,0,0,0
57053,芮城,山西,34.70,110.7167,505.70,0,0,0,0,0
57054,潼关,陕西,34.55,110.2333,556.30,0,0,0,0,0
57055,华阴,陕西,34.55,110.0833,351.30,0,0,0,0,0
57056,灵宝,河南,34.5333,110.8833,390.40,0,0,0,0,0
57057,洛南,陕西,34.10,110.15,963.40,0,0,0,0,0
57060,夏县,山西,35.1667,111.2333,402.90,0,0,0,0,0
57061,平陆,山西,34.8333,111.20,410.70,0,0,0,0,0
57063,渑池,河南,34.7667,111.7667,523.60,0,0,0,0,0
57065,宜阳,河南,34.55,112.1333,317.50,0,0,0,0,0
57066,洛宁,河南,34.3833,111.6667,328.30,0,0,0,0,0
57067,卢氏,河南,34.05,111.0333,568.80,0,0,0,0,0
57070,新安,河南,34.7333,112.1167,364,0,0,0,0,0
57071,孟津,河南,34.8167,112.4333,333.30,0,0,0,0,0
57072,孟州,河南,34.9167,112.75,127.50,0,0,0,0,0
57074,伊川,河南,34.4167,112.40,252.20,0,0,0,0,0
57075,汝州,河南,34.1667,112.8667,203.10,0,0,0,0,0
57076,偃师,河南,34.7333,112.7833,189.50,0,0,0,0,0
57077,栾川,河南,33.7833,111.65,742.40,1,1,1,0,0
57078,汝阳,河南,34.15,112.4667,336.50,0,0,0,0,0
57079,温县,河南,34.95,113.0333,106.40,0,0,0,0,0
57080,巩义,河南,34.7333,112.9667,165.20,0,0,0,0,0
57081,荥阳,河南,34.80,113.4333,140.90,0,0,0,0,0
57082,登封,河南,34.4667,113.0167,427.10,0,0,0,0,0
57083,郑州,河南,34.7167,113.65,110.40,0,0,0,0,0
57084,嵩山,河南,34.50,113.05,1178.40,0,32766,0,32766,0
57085,新密,河南,34.5333,113.3333,259.90,0,0,0,0,0
57086,新郑,河南,34.3833,113.7167,116.60,1,1,1,0,0
57087,长葛,河南,34.20,113.80,87.70,1,1,1,0,0
57088,禹州,河南,34.15,113.50,116.10,0,0,0,0,0
57089,许昌,河南,34.0667,113.9333,67.20,1,1,1,0,0
57090,中牟,河南,34.7167,113.9667,78.10,0,0,0,0,0
57091,开封,河南,34.7833,114.30,73.70,0,0,0,0,0
57093,兰考,河南,34.85,114.8167,73.30,1,1,1,0,0
57094,尉氏,河南,34.40,114.2167,67.40,1,1,1,0,0
57095,鄢陵,河南,34.1167,114.15,61.10,2,2,2,0,0
57096,杞县,河南,34.5333,114.7833,59.70,2,2,2,0,0
57098,扶沟,河南,34.0833,114.40,58.30,3,3,3,0,0
57099,太康,河南,34.0667,114.85,52.60,5,5,5,0,0
57102,成县,甘肃,33.75,105.7167,970,0,0,0,0,0
57105,康县,甘肃,33.3333,105.60,1221.20,0,0,0,0,0
57106,略阳,陕西,33.3167,106.15,794.20,0,0,0,0,0
57110,徽县,甘肃,33.7833,106.0833,930.80,0,0,0,0,0
57111,两当,甘肃,33.9167,106.30,961.40,0,0,0,0,0
57113,凤县,陕西,33.90,106.5333,985.90,0,0,0,0,0
57119,勉县,陕西,33.1667,106.70,548.10,0,0,0,0,0
57123,杨凌,陕西,34.2833,108.0667,506,0,32766,0,32766,0
57124,留坝,陕西,33.6333,106.9333,1032.10,0,0,0,0,0
57126,洋县,陕西,33.2167,107.55,468.60,1,1,1,0,0
57127,汉中,陕西,33.0667,107.0333,509.50,0,0,0,0,0
57128,城固,陕西,33.1667,107.3333,486.40,1,1,1,0,0
57129,西乡,陕西,32.9833,107.7167,446,3,3,3,0,0
57131,泾河,陕西,34.4333,108.9667,410,0,32766,0,32766,0
57132,户县,陕西,34.1167,108.6167,414.80,0,0,0,0,0
57134,佛坪,陕西,33.5167,107.9833,827.20,0,0,0,0,0
57137,宁陕,陕西,33.3167,108.3167,802.40,1,1,1,0,0
57140,柞水,陕西,33.6667,109.1167,818.20,0,0,0,0,0
57143,商县,陕西,33.8667,109.9667,742.20,0,0,0,0,0
57144,镇安,陕西,33.4333,109.15,693.70,1,1,1,0,0
57153,丹凤,陕西,33.6833,110.3333,581.70,0,0,0,0,0
57154,商南,陕西,33.5333,110.90,523,0,0,0,0,0
57155,山阳,陕西,33.55,109.8667,660.20,1,1,1,0,0
57156,西峡,河南,33.30,111.50,250.30,0,0,0,0,0
57162,嵩县,河南,34.15,112.0833,325.80,0,0,0,0,0
57169,内乡,河南,33.05,111.8667,159.10,2,2,2,0,0
57173,鲁山,河南,33.75,112.8833,145.70,0,0,0,0,0
57175,镇平,河南,33.05,112.2333,191.40,2,2,2,0,0
57176,南召,河南,33.4833,112.4167,231.10,1,1,1,0,0
57177,舞钢,河南,33.3333,113.5333,89.80,5,5,4,0,1
57178,南阳,河南,33.0333,112.5833,129.20,2,2,2,0,0
57179,方城,河南,33.2833,113,160.40,1,1,1,0,0
57180,郏县,河南,33.9833,113.20,117.50,0,0,0,0,0
57181,宝丰,河南,33.8833,113.05,136.40,0,0,0,0,0
57182,襄城,河南,33.85,113.5167,80.40,2,2,2,0,0
57183,临颍,河南,33.80,113.9167,60,5,5,5,0,0
57184,叶县,河南,33.6333,113.3667,83.40,2,2,2,0,0
57185,舞阳,河南,33.45,113.5833,91.10,3,3,3,0,0
57186,漯河,河南,33.60,114.05,58.70,4,4,4,0,0
57187,社旗,河南,33.0667,112.9333,118,2,2,2,0,0
57188,西平,河南,33.3667,114.0333,55.90,6,6,6,0,0
57189,遂平,河南,33.1333,113.95,64.60,7,7,6,0,1
57190,黄泛区农试站,河南,33.75,114.40,50.50,4,32766,4,32766,0
57191,通许,河南,34.4833,114.4833,63.40,1,1,1,0,0
57192,淮阳,河南,33.7333,114.85,45.50,6,6,6,0,0
57193,西华,河南,33.7833,114.5167,52.60,3,3,3,0,0
57194,上蔡,河南,33.2833,114.2667,59.80,9,9,8,0,1
57195,川汇区,河南,33.6167,114.6167,46.60,6,6,5,0,1
57196,项城,河南,33.4667,114.8667,42,10,10,10,0,0
57197,汝南,河南,32.9667,114.35,50.10,8,8,7,0,1
57198,商水,河南,33.55,114.6167,46.30,7,7,6,0,1
57204,青川,四川,32.5667,105.2167,782,0,0,0,0,0
57206,广元,四川,32.4333,105.85,513.80,0,0,0,0,0
57208,剑阁,四川,32.2833,105.5167,544.50,0,0,0,0,0
57211,宁强,陕西,32.8333,106.25,836.10,0,0,0,0,0
57213,南郑,陕西,33,106.9333,536.50,0,0,0,0,0
57216,南江,四川,32.35,106.8333,579.30,0,0,0,0,0
57217,旺苍,四川,32.2333,106.2833,485.70,0,0,0,0,0
57231,紫阳,陕西,32.5333,108.5333,503.80,6,6,6,0,0
57232,石泉,陕西,33.05,108.2667,484.90,3,3,3,0,0
57233,汉阴,陕西,32.90,108.50,413.10,3,3,3,0,0
57237,万源,四川,32.0667,108.0333,674,1,1,1,0,0
57238,镇巴,陕西,32.5333,107.90,693.90,1,1,1,0,0
57242,旬阳,陕西,32.85,109.3667,285.50,4,4,4,0,0
57245,安康,陕西,32.7167,109.0333,290.80,6,6,6,0,0
57247,岚皋,陕西,32.3167,108.90,438.50,6,6,6,0,0
57248,平利,陕西,32.40,109.3333,431,4,4,4,0,0
57249,竹溪,湖北,32.3167,109.6833,448.20,3,3,3,0,0
57251,郧西,湖北,33,110.4167,249.10,1,1,1,0,0
57253,郧县,湖北,32.85,110.8167,201.90,1,1,1,0,0
57254,白河,陕西,32.8167,110.1167,322.50,1,1,1,0,0
57256,十堰,湖北,32.65,110.7833,286.50,1,1,1,0,0
57257,竹山,湖北,32.2333,110.2333,307,2,2,2,0,0
57259,房县,湖北,32.0333,110.7667,426.90,1,1,-2,0,3
57260,丹江口,湖北,32.5667,111.5167,133.40,1,1,1,0,0
57261,淅川,河南,33.1167,111.5167,233,1,1,1,0,0
57265,老河口,湖北,32.4333,111.7333,132.10,0,0,0,0,0
57268,谷城,湖北,32.2667,111.6167,120,0,0,0,0,0
57271,新野,河南,32.55,112.3833,87.90,1,1,1,0,0
57273,唐河,河南,32.6833,112.85,109.50,3,3,3,0,0
57274,邓州,河南,32.70,112.1167,107.60,1,1,1,0,0
57278,襄阳,湖北,32,112.0833,163.40,1,1,1,0,0
57279,枣阳,湖北,32.15,112.75,125.50,2,2,2,0,0
57281,泌阳,河南,32.70,113.30,142.20,6,6,6,0,0
57285,桐柏,河南,32.3833,113.4167,153,2,2,2,0,0
57290,驻马店,河南,33,114.0167,82.70,8,8,7,0,1
57292,平舆,河南,32.9667,114.6333,44.40,7,7,5,0,2
57293,新蔡,河南,32.7333,114.9833,38,5,5,4,0,1
57294,确山,河南,32.8333,114.0167,83.60,7,7,6,0,1
57295,正阳,河南,32.6167,114.35,78.50,8,7,7,1,1
57296,息县,河南,32.35,114.7333,48.90,5,5,3,0,2
57297,信阳,河南,32.1333,114.05,114.50,8,8,7,0,1
57298,罗山,河南,32.2167,114.55,55.40,6,6,4,0,2
57299,光山,河南,32.0167,114.90,49.40,3,3,0,0,3
57303,苍溪,四川,31.7333,105.9167,459.90,0,0,0,0,0
57304,梓潼,四川,31.6667,105.1667,516.50,0,0,0,0,0
57306,阆中,四川,31.5833,105.9667,382.60,0,0,0,0,0
57307,三台,四川,31.10,105.0833,404.90,0,0,0,0,0
57308,盐亭,四川,31.2167,105.3833,421.30,0,0,0,0,0
57309,西充,四川,30.9833,105.8833,378.40,0,0,0,0,0
57313,巴中,四川,31.8667,106.7667,417.70,0,0,0,0,0
57314,南部,四川,31.35,106.0667,405.70,0,0,0,0,0
57315,仪陇,四川,31.5333,106.40,655.70,0,0,0,0,0
57317,蓬安,四川,31.0333,106.4167,324.90,0,0,0,0,0
57318,营山,四川,31.0667,106.55,338.50,0,0,0,0,0
57320,通江,四川,31.9333,107.2167,482.40,0,0,0,0,0
57324,平昌,四川,31.5833,107.0833,364.20,0,0,0,0,0
57326,宣汉,四川,31.3667,107.7167,389.40,3,3,3,0,0
57328,达县,四川,31.20,107.50,344.90,2,2,2,0,0
57329,开江,四川,31.10,107.85,467.50,5,5,5,0,0
57333,城口,重庆,31.95,108.6667,798.20,6,5,6,1,0
57338,开县,重庆,31.1833,108.4167,216.50,9,9,9,0,0
57339,云阳,重庆,30.95,108.6833,297.20,13,13,12,0,1
57343,镇坪,陕西,31.90,109.5333,995.80,3,2,3,1,0
57345,巫溪,重庆,31.40,109.6167,337.80,7,7,6,0,1
57348,奉节,重庆,31.0167,109.5333,299.80,5,5,4,0,1
57349,巫山,重庆,31.0667,109.8667,275.70,12,12,11,0,1
57355,巴东,湖北,31.0333,110.3667,334,11,11,10,0,1
57358,秭归,湖北,30.8333,110.9667,295.50,3,3,3,0,0
57359,兴山,湖北,31.35,110.7333,336.80,4,4,3,0,1
57361,保康,湖北,31.8833,111.2667,327.70,0,0,-1,0,1
57362,神农架,湖北,31.75,110.6667,935.20,1,1,-2,0,3
57363,南漳,湖北,31.80,111.8333,151,2,2,2,0,0
57368,远安,湖北,31.05,111.6333,141.50,1,1,1,0,0
57370,宜城,湖北,31.7333,112.2167,67.80,2,2,2,0,0
57377,荆门,湖北,31,112.2167,191.90,2,2,2,0,0
57378,钟祥,湖北,31.1667,112.5667,65.80,3,3,3,0,0
57381,随州,湖北,31.6167,113.3333,116.30,3,3,3,0,0
57385,广水,湖北,31.6167,113.8167,93.30,2,2,2,0,0
57386,孝昌,湖北,31.25,114,51.60,0,32766,0,32766,0
57387,京山,湖北,31,113.1333,84.60,0,0,0,0,0
57388,安陆,湖北,31.2667,113.70,53.70,1,1,1,0,0
57389,云梦,湖北,31.0333,113.75,32.20,0,0,0,0,0
57390,鸡公山,河南,31.80,114.0667,733.50,3,2,2,1,1
57395,大悟,湖北,31.5667,114.1167,74.90,0,-1,0,1,0
57396,新县,河南,31.6333,114.85,128.70,1,0,1,1,0
57398,红安,湖北,31.2833,114.6167,74.30,0,0,0,0,0
57399,麻城,湖北,31.1333,114.95,74.30,0,0,-1,0,1
57401,射洪,四川,30.8667,105.3667,383.30,0,0,0,0,0
57402,蓬溪,四川,30.7667,105.70,394.50,0,0,0,0,0
57405,遂宁,四川,30.50,105.55,355,0,0,0,0,0
57407,乐至,四川,30.2833,105.0333,462.60,0,0,0,0,0
57408,安岳,四川,30.1167,105.35,338.40,0,0,0,0,0
57409,潼南,重庆,30.1833,105.80,297.70,0,0,0,0,0
57411,高坪,四川,30.7833,106.10,309.70,0,0,0,0,0
57413,渠县,四川,30.85,106.9667,295.10,2,2,2,0,0
57414,岳池,四川,30.5167,106.45,403.70,2,2,2,0,0
57415,广安,四川,30.5167,106.6333,394.50,2,2,2,0,0
57416,邻水,四川,30.3333,106.9333,391.50,2,2,2,0,0
57417,武胜,四川,30.35,106.2833,315.90,1,1,1,0,0
57420,大竹,四川,30.75,107.1833,418,4,4,4,0,0
57425,垫江,重庆,30.3333,107.3333,433.80,0,0,0,0,0
57426,梁平,重庆,30.6833,107.80,454.50,2,2,2,0,0
57431,天城,重庆,30.8333,108.35,257,3,3,3,0,0
57432,万州,重庆,30.7667,108.40,186.70,2,2,2,0,0
57437,忠县,重庆,30.30,108.0333,325.60,5,5,4,0,1
57438,石柱,重庆,29.9833,108.1167,632.30,2,2,2,0,0
57439,利川,湖北,30.2833,108.9333,1074.10,1,0,1,1,0
57445,建始,湖北,30.60,109.7167,609.20,4,4,2,0,2
57447,恩施,湖北,30.2833,109.4667,457.10,4,3,3,1,1
57453,夷陵区,湖北,30.7667,111.3167,115.20,4,32766,4,32766,0
57458,五峰,湖北,30.20,110.6667,619.90,1,1,1,0,0
57460,当阳,湖北,30.8167,111.7833,91.80,1,1,1,0,0
57461,宜昌,湖北,30.70,111.30,133.10,2,2,2,0,0
57462,三峡,湖北,30.8667,111.0833,139.90,2,32766,1,32766,1
57464,长阳,湖北,30.4667,111.1833,142.60,1,1,1,0,0
57465,宜都,湖北,30.3833,111.45,74.10,1,1,1,0,0
57466,枝江,湖北,30.4333,111.75,50,0,0,0,0,0
57469,松滋,湖北,30.1833,111.7667,69.50,0,0,0,0,0
57475,潜江,湖北,30.40,112.90,31.20,1,1,1,0,0
57476,荆州,湖北,30.35,112.15,31.80,1,1,1,0,0
57477,公安,湖北,30.0667,112.2167,38.40,1,1,1,0,0
57481,应城,湖北,30.95,113.5667,30.40,0,0,0,0,0
57482,孝感,湖北,30.90,113.95,25.50,0,0,0,0,0
57483,天门,湖北,30.6667,113.1333,31.90,1,1,1,0,0
57484,沙洋,湖北,30.44,112.33,57.20,0,32766,0,32766,0
57485,仙桃,湖北,30.30,113.4833,23.70,0,0,0,0,0
57486,汉川,湖北,30.65,113.85,25,0,0,0,0,0
57489,蔡甸,湖北,30.5833,114,38.40,0,0,0,0,0
57491,黄陂,湖北,30.8667,114.40,31.40,0,0,-1,0,1
57492,新洲,湖北,30.8333,114.80,26.40,0,0,0,0,0
57493,江夏,湖北,30.35,114.3333,73.50,0,0,0,0,0
57494,武汉,湖北,30.60,114.05,23.60,0,0,0,0,0
57495,团风,湖北,30.6667,114.8833,28.10,0,32766,0,32766,0
57496,鄂州,湖北,30.3667,114.8667,31.30,0,0,0,0,0
57498,黄冈,湖北,30.4333,114.90,21.40,0,0,-1,0,1
57499,大冶,湖北,30.0667,114.8833,40.30,0,0,-1,0,1
57502,大足,重庆,29.70,105.70,394.70,0,0,0,0,0
57503,东兴区,四川,29.6167,105.1167,349.70,0,32766,0,32766,0
57505,荣昌,重庆,29.4167,105.5833,338,0,0,0,0,0
57506,永川,重庆,29.3667,105.90,353,0,0,0,0,0
57507,隆昌,四川,29.3333,105.30,373.40,1,1,1,0,0
57508,泸县,四川,29.15,105.3667,301,0,32766,0,32766,0
57509,万盛,重庆,28.95,106.9333,325.30,3,3,3,0,0
57510,铜梁,重庆,29.85,106.0667,326.30,0,0,0,0,0
57511,北碚,重庆,29.85,106.45,240.80,1,1,1,0,0
57512,合川,重庆,29.9667,106.2833,230.60,1,1,1,0,0
57513,渝北,重庆,29.7333,106.6167,464.70,1,1,1,0,0
57514,璧山,重庆,29.5833,106.2167,331.50,0,0,0,0,0
57516,沙坪坝,重庆,29.5833,106.4667,259.10,1,1,1,0,0
57517,江津,重庆,29.2833,106.25,261.40,1,1,1,0,0
57518,巴南,重庆,29.3333,106.50,506.10,2,2,2,0,0
57519,南川,重庆,29.1667,107.1167,698.80,2,2,2,0,0
57520,长寿,重庆,29.8333,107.0667,377.60,2,2,2,0,0
57522,涪陵,重庆,29.7333,107.2667,372.80,3,3,3,0,0
57523,丰都,重庆,29.85,107.7333,290.50,3,3,3,0,0
57525,武隆,重庆,29.3167,107.75,277.90,1,1,1,0,0
57536,黔江,重庆,29.5333,108.7833,607.30,3,3,3,0,0
57537,彭水,重庆,29.30,108.1667,322.20,2,1,2,1,0
57540,咸丰,湖北,29.6833,109.15,776.90,3,3,3,0,0
57541,宣恩,湖北,30,109.4833,532.50,6,5,4,1,2
57543,鹤峰,湖北,29.90,110.0333,539.80,6,5,6,1,0
57544,龙山,湖南,29.4667,109.45,488.70,2,2,2,0,0
57545,来凤,湖北,29.5333,109.4167,502.80,3,3,3,0,0
57554,桑植,湖南,29.40,110.1667,322.20,1,1,1,0,0
57558,张家界,湖南,29.1333,110.4667,183.50,0,0,0,0,0
57562,石门,湖南,29.5833,111.3667,116.90,1,0,1,1,0
57564,慈利,湖南,29.4333,111.1333,103,0,0,0,0,0
57565,澧县,湖南,29.6667,111.7333,38.10,0,0,0,0,0
57566,临澧,湖南,29.45,111.65,51.50,0,0,0,0,0
57571,石首,湖北,29.70,112.40,35.70,0,0,0,0,0
57573,监利,湖北,29.8333,112.90,30,0,0,0,0,0
57574,南县,湖南,29.3667,112.40,36,0,0,0,0,0
57575,华容,湖南,29.5167,112.5667,31,0,0,0,0,0
57577,安乡,湖南,29.40,112.1667,36.90,0,0,0,0,0
57581,洪湖,湖北,29.8167,113.45,27.40,0,0,0,0,0
57582,赤壁,湖北,29.7167,113.8833,46.90,0,0,0,0,0
57583,嘉鱼,湖北,29.9167,113.9667,61.70,0,0,0,0,0
57584,岳阳,湖南,29.3833,113.0833,53,0,0,0,0,0
57585,临湘,湖南,29.4833,113.45,60.40,0,0,0,0,0
57586,崇阳,湖北,29.5333,114.0333,78.50,0,0,0,0,0
57589,通城,湖北,29.25,113.80,102.60,0,0,-2,0,2
57590,咸宁,湖北,29.85,114.3667,98.80,0,0,0,0,0
57595,通山,湖北,29.60,114.50,76.10,0,0,-1,0,1
57596,金沙,湖北,29.6333,114.20,751.40,0,32766,-1,32766,1
57598,修水,江西,29.0333,114.5833,146.80,0,-1,-6,1,6
57600,江安,四川,28.7167,105.0667,263,1,1,1,0,0
57603,合江,四川,28.8167,105.8333,283.40,1,1,1,0,0
57604,纳溪,四川,28.7833,105.3833,368.80,1,1,1,0,0
57605,古蔺,四川,28.0333,105.8167,537.70,0,0,0,0,0
57606,桐梓,贵州,28.1333,106.8333,972,0,0,0,0,0
57608,叙永,四川,28.1667,105.4333,377.50,1,0,1,1,0
57609,赤水,贵州,28.5833,105.70,317,1,1,1,0,0
57612,綦江,重庆,29,106.65,474.70,2,2,2,0,0
57614,习水,贵州,28.3333,106.2167,1180.20,1,1,1,0,0
57623,道真,贵州,28.8833,107.60,685.60,0,0,0,0,0
57625,正安,贵州,28.55,107.45,679.70,0,0,0,0,0
57633,酉阳,重庆,28.8167,108.7667,826.50,1,1,1,0,0
57634,务川,贵州,28.5167,107.8833,660.30,0,0,0,0,0
57635,秀山,重庆,28.45,108.9833,363.70,0,0,0,0,0
57636,沿河,贵州,28.5667,108.50,334.60,0,0,0,0,0
57637,德江,贵州,28.25,108.1167,523.10,0,0,-1,0,1
57640,花垣,湖南,28.5833,109.45,341,0,0,0,0,0
57642,保靖,湖南,28.70,109.6333,325.30,1,1,1,0,0
57643,永顺,湖南,29,109.8333,268.20,0,0,0,0,0
57646,古丈,湖南,28.6167,109.95,302.10,0,0,0,0,0
57647,松桃,贵州,28.15,109.1833,406.10,0,0,-1,0,1
57649,吉首,湖南,28.2333,109.6833,254.60,0,0,0,0,0
57655,沅陵,湖南,28.4667,110.40,151.60,0,0,0,0,0
57657,泸溪,湖南,28.2167,110.20,186,0,0,-3,0,3
57658,辰溪,湖南,28.0167,110.20,152.80,0,0,-9,0,9
57661,桃源,湖南,28.9167,111.4833,48.70,0,0,0,0,0
57662,常德,湖南,29.1167,111.6833,150.60,0,0,0,0,0
57663,汉寿,湖南,28.9167,111.95,31.90,0,0,0,0,0
57666,桃江,湖南,28.5167,112.1333,52.10,0,0,-4,0,4
57669,安化,湖南,28.3833,111.2167,128.30,1,0,-2,1,3
57671,沅江,湖南,28.85,112.3667,37,0,0,0,0,0
57673,湘阴,湖南,28.6833,112.8833,53.20,0,0,-4,0,4
57674,赫山,湖南,28.5667,112.3833,46.30,0,0,-3,0,3
57678,宁乡,湖南,28.25,112.55,74.70,0,0,-3,0,3
57679,马坡岭,湖南,28.1167,112.7833,115,0,-1,-7,1,7
57680,汨罗,湖南,28.80,113.0667,46.70,0,0,-3,0,3
57682,平江,湖南,28.7167,113.5667,106.30,0,0,-7,0,7
57687,长沙,湖南,28.2167,112.9167,68,0,-1,-5,1,5
57688,浏阳,湖南,28.15,113.6333,101.10,0,-1,-4,1,4
57694,铜鼓,江西,28.5333,114.3833,259.80,0,-1,-2,1,2
57696,宜丰,江西,28.40,114.7833,91.70,0,-1,-10,1,10
57698,万载,江西,28.1167,114.45,98.40,0,-1,-14,1,14
57699,上高,江西,28.2333,114.9167,66.60,0,-1,-8,1,8
57707,毕节,贵州,27.30,105.2833,1510.60,0,0,0,0,0
57708,大方,贵州,27.15,105.60,1700,0,-1,-1,1,1
57710,仁怀,贵州,27.80,106.40,890.30,0,0,0,0,0
57712,汇川,贵州,27.7333,106.95,983.50,0,32766,0,32766,0
57714,金沙,贵州,27.4667,106.2333,942,0,0,0,0,0
57717,遵义县,贵州,27.5333,106.8333,974.10,0,-1,-2,1,2
57718,息烽,贵州,27.10,106.7333,1038.10,0,0,0,0,0
57719,开阳,贵州,27.0667,106.9667,1275.60,0,-1,0,1,0
57720,绥阳,贵州,27.8833,107.1667,889.30,0,0,0,0,0
57722,湄潭,贵州,27.7667,107.4667,792.20,0,0,-1,0,1
57723,凤冈,贵州,27.9833,107.7167,710.20,0,0,0,0,0
